ID;Name;Birthday;Films
1105;Joel Simon;1970-01-01;[[10715, Producer], [8975, Producer]]
1106;Larry Doyle;1970-01-01;[[10715, Executive Producer]]
1107;Steve Tisch;1949-02-14;[[73, Executive Producer], [13, Producer], [82696, Executive Producer], [13811, Producer], [225886, Producer], [107, Executive Producer], [307081, Producer], [34806, Producer], [156022, Producer], [9922, Producer], [1402, Producer], [6963, Producer]]
1108;Jim Wilson;1970-01-01;[[581, Producer], [10207, Producer], [10448, Producer], [10187, Producer], [619, Producer], [9922, Producer], [12160, Producer]]
1109;Chuck Pfarrer;1970-01-01;[[8870, Executive Producer]]
1110;Jorge Saralegui;1970-01-01;[[11979, Producer], [8870, Producer], [12634, Producer], [10185, Producer]]
1111;Charles J.D. Schlissel;1970-01-01;[[12113, Executive Producer], [320, Executive Producer], [8870, Executive Producer], [1124, Executive Producer]]
1112;Luc Besson;1959-03-18;[[192102, Producer], [9992, Producer], [1969, Producer], [254473, Producer], [62835, Producer], [10045, Producer], [8952, Executive Producer], [2140, Producer], [81796, Executive Producer], [10656, Producer], [8681, Producer], [82675, Producer], [260346, Producer], [264656, Producer], [10047, Producer], [8053, Producer], [4108, Producer], [287948, Producer], [9335, Producer], [10027, Producer], [2110, Producer]]
1113;Emmanuel Pr?vost;1970-01-01;[[9992, Producer], [9992, Executive Producer]]
1114;St?phane Lecomte;1970-01-01;[[9992, Producer]]
1115;J?rome de Baecque;1970-01-01;[[9992, Producer]]
1116;Jake Eberts;1970-01-01;[[9443, Executive Producer], [7443, Executive Producer], [581, Executive Producer], [36970, Executive Producer], [2055, Producer], [9607, Producer], [4958, Producer], [1997, Producer]]
1117;Nicolas Mauvernay;1970-01-01;[[36970, Producer], [5528, Producer]]
1118;Jacques Perrin;1970-01-01;[[36970, Producer], [5528, Producer]]
1119;Kirk Wise;1970-01-01;[[36970, Executive Producer]]
1120;Manuel Monzƈn;1970-01-01;[[36970, Producer]]
1121;Connie Nartonis Thompson;1970-01-01;[[36970, Producer]]
1122;Frank Hƕbner;1970-01-01;[[10077, Producer], [9557, Producer], [9544, Executive Producer], [11370, Executive Producer], [1088, Producer]]
1123;Andrew Stevens;1955-06-10;[[12138, Producer], [10077, Producer], [5852, Executive Producer], [10550, Executive Producer], [9544, Executive Producer], [10167, Producer], [8374, Executive Producer], [5955, Executive Producer], [2069, Executive Producer], [2122, Executive Producer]]
1124;Jan Fantl;1970-01-01;[[10077, Producer], [6478, Producer], [15074, Producer]]
1125;Breck Eisner;1970-01-01;[[10077, Executive Producer]]
1126;Moshe Diamant;1970-01-01;[[10077, Producer], [9594, Executive Producer], [15074, Producer], [9544, Producer], [146227, Producer], [10861, Producer], [9676, Producer], [11370, Producer], [8831, Producer]]
1127;J?rg Westerkamp;1970-01-01;[[10077, Executive Producer]]
1128;Steven Cantor;1970-01-01;[[10077, Producer]]
1129;Romana Cisarova;1970-01-01;[[10077, Executive Producer]]
1130;Rick Nathanson;1970-01-01;[[10077, Executive Producer]]
1131;Don Carmody;1970-01-01;[[12138, Executive Producer], [3682, Executive Producer], [5852, Executive Producer], [8978, Executive Producer], [4970, Executive Producer], [21208, Executive Producer], [76649, Producer], [10246, Producer], [35791, Producer], [1577, Producer], [71679, Producer], [588, Producer], [61012, Producer], [22821, Producer], [123553, Producer], [5955, Executive Producer], [22787, Executive Producer], [9902, Executive Producer]]
1132;Peter Schlessel;1970-01-01;[[109428, Executive Producer], [91586, Executive Producer], [280092, Executive Producer], [59967, Executive Producer], [119283, Executive Producer], [76649, Executive Producer], [238615, Producer], [10069, Producer], [225565, Executive Producer], [10425, Producer], [242095, Executive Producer]]
1133;Aldric La'Auli Porter;1970-01-01;[[453, Executive Producer]]
1134;Charlotte Huggins;1970-01-01;[[72545, Producer]]
1135;Evan Turner;1970-01-01;[[72545, Executive Producer]]
1136;Phil Lord;1975-07-12;[[187017, Executive Producer], [109451, Executive Producer]]
1137;Christopher Miller;1970-01-01;[[187017, Executive Producer], [109451, Executive Producer]]
1138;Kirk Bodyfelt;1970-01-01;[[109451, Producer]]
1139;Martha De Laurentiis;1970-01-01;[[2163, Producer], [1248, Producer], [9533, Producer], [9703, Producer], [3536, Producer]]
1140;Casey Silver;1970-01-01;[[8046, Producer], [2023, Producer], [11128, Producer], [4942, Producer], [1729, Producer]]
1141;Don Zepfel;1970-01-01;[[2023, Executive Producer]]
1142;Lee R. Mayes;1970-01-01;[[584, Executive Producer], [9072, Producer], [9304, Producer], [12153, Producer]]
1143;Ronald G. Smith;1970-01-01;[[11648, Executive Producer], [4858, Executive Producer]]
1144;David Gambino;1970-01-01;[[4858, Producer], [205587, Producer], [22787, Producer]]
1145;Janet Healy;1970-01-01;[[20352, Producer], [211672, Producer], [10555, Producer], [328111, Producer]]
1146;David Rosenbaum;1970-01-01;[[328111, Executive Producer]]
1147;Sean Connery;1930-08-25;[[1844, Producer], [711, Producer], [9096, Executive Producer], [8698, Executive Producer], [9802, Executive Producer]]
1148;Trevor Albert;1970-01-01;[[1636, Producer], [137, Producer], [8698, Producer], [8698, Executive Producer]]
1149;Pablo Casacuberta;1970-01-01;[[9693, Producer]]
1150;Hilary Shor;1970-01-01;[[9693, Producer]]
1151;Tony Smith;1970-01-01;[[9693, Producer]]
1152;Kristel Laiblin;1970-01-01;[[9693, Producer], [49530, Executive Producer], [97430, Executive Producer]]
1153;Jim Lemley;1965-03-09;[[12244, Producer], [72331, Producer], [11460, Executive Producer], [2013, Executive Producer], [8909, Producer], [10590, Executive Producer]]
1154;Geyer Kosinski;1970-01-01;[[9839, Executive Producer], [3580, Executive Producer], [9842, Producer], [5172, Executive Producer], [8909, Executive Producer]]
1155;Jason Netter;1970-01-01;[[8909, Producer]]
1156;Adam Siegel;1970-01-01;[[136400, Producer], [23742, Executive Producer], [64690, Producer], [8909, Executive Producer]]
1157;Marc Silvestri;1959-03-29;[[9954, Producer], [8909, Executive Producer]]
1158;Don Simpson;1970-01-01;[[9737, Producer], [90, Producer], [96, Producer], [8963, Producer], [2119, Producer], [535, Producer], [9802, Producer], [744, Producer]]
1159;William Stuart;1970-01-01;[[9802, Executive Producer]]
1160;Dana Belcastro;1970-01-01;[[2976, Executive Producer], [1440, Executive Producer]]
1161;Daniel Silverberg;1970-01-01;[[2976, Producer]]
1162;James G. Robinson;1970-01-01;[[3049, Producer], [9273, Producer], [2162, Producer], [69668, Producer], [11026, Producer], [9895, Producer], [9425, Producer], [10760, Producer], [9361, Executive Producer], [319, Executive Producer], [11967, Executive Producer]]
1163;Guy McElwaine;1970-01-01;[[11026, Executive Producer], [9895, Executive Producer], [10760, Executive Producer]]
1164;David C. Robinson;1970-01-01;[[69668, Producer], [11026, Executive Producer], [9895, Producer], [10760, Producer]]
1165;Boaz Yakin;1970-01-01;[[1690, Executive Producer], [1691, Executive Producer], [272878, Executive Producer], [75656, Executive Producer]]
1166;Stan Wlodkowski;1970-01-01;[[38167, Executive Producer], [256591, Executive Producer], [6973, Executive Producer], [59860, Executive Producer], [75656, Executive Producer], [9357, Producer], [14662, Producer]]
1167;Andrew Niccol;1960-01-01;[[49530, Producer], [1830, Producer], [594, Executive Producer], [37165, Producer]]
1168;Martin Campbell;1943-10-24;[[11678, Producer]]
1169;Marcia Nasatir;1970-01-01;[[11678, Producer], [11678, Executive Producer]]
1170;Robert King;1970-01-01;[[11678, Producer]]
1171;Allison Lyon Segan;1970-01-01;[[9208, Producer], [11258, Executive Producer], [10555, Producer], [20616, Producer]]
1172;Bill Damaschke;1970-01-01;[[10555, Producer]]
1173;David Geffen;1943-02-21;[[1125, Producer], [628, Producer], [10776, Producer]]
1174;Danny DeVito;1944-11-17;[[169917, Producer], [5966, Producer], [4551, Producer], [462, Producer], [1646, Producer], [401, Executive Producer], [782, Producer], [8012, Producer], [10410, Producer], [8386, Producer], [46889, Producer], [1850, Producer], [1389, Producer], [680, Executive Producer], [10090, Producer]]
1175;Elmore Leonard;1925-10-11;[[4551, Executive Producer]]
1176;F. Gary Gray;1969-07-17;[[8409, Producer], [4551, Executive Producer], [277216, Producer]]
1177;Barry Mendel;1970-01-01;[[55721, Producer], [20829, Producer], [2309, Producer], [612, Producer], [11545, Producer], [16320, Producer], [8645, Producer], [421, Producer], [9428, Producer], [745, Producer], [89492, Producer], [271718, Producer], [9741, Producer]]
1178;Mike Lobell;1970-01-01;[[75531, Producer], [9879, Producer], [9567, Producer], [12227, Executive Producer]]
1179;Ashton Kutcher;1978-02-07;[[37821, Producer], [2830, Producer], [1954, Executive Producer]]
1180;Mike Karz;1970-01-01;[[232672, Producer], [10030, Producer], [37821, Producer], [26688, Producer], [32856, Producer]]
1181;Jason Goldberg;1972-01-01;[[11638, Producer], [37821, Producer], [1954, Executive Producer]]
1182;Guy Ritchie;1968-09-10;[[9991, Executive Producer], [13809, Producer], [203801, Producer]]
1183;Jeff Kleeman;1970-01-01;[[205587, Executive Producer], [203801, Executive Producer], [296099, Executive Producer]]
1184;Richard Sakai;1954-01-28;[[13685, Executive Producer], [9390, Producer], [2539, Producer], [35, Producer]]
1185;Christy Haubegger;1970-01-01;[[2539, Executive Producer]]
1186;Barry Levinson;1942-04-06;[[9932, Executive Producer], [3172, Producer], [8984, Producer], [9366, Producer], [10710, Producer], [12257, Producer], [819, Producer], [10153, Producer], [586, Producer], [8944, Producer]]
1187;David Willis;1970-01-01;[[3172, Executive Producer], [12479, Producer], [9292, Producer], [9644, Producer], [4244, Executive Producer], [2069, Producer], [2122, Producer]]
1188;Ashok Amritraj;1970-01-01;[[9989, Executive Producer], [3172, Producer], [10678, Producer], [11835, Producer], [9594, Producer], [71676, Producer], [23631, Executive Producer], [9963, Producer], [4599, Producer], [2610, Producer], [8374, Executive Producer], [11358, Producer]]
1189;Harley Peyton;1970-01-01;[[3172, Executive Producer]]
1190;Michael Birnbaum;1970-01-01;[[3172, Producer]]
1191;Michele Berk;1970-01-01;[[3172, Producer]]
1192;Jerry Zucker;1950-03-11;[[813, Executive Producer], [6520, Producer], [8874, Producer], [9896, Producer]]
1193;Eric Rattray;1970-01-01;[[848, Producer], [6520, Executive Producer]]
1194;Hunt Lowry;1970-01-01;[[11247, Producer], [1645, Producer], [10229, Producer], [813, Producer], [10133, Producer], [9583, Producer], [141, Executive Producer], [6520, Producer], [25132, Executive Producer], [4244, Producer], [9361, Producer], [9260, Executive Producer], [10735, Producer], [10994, Producer]]
1195;Janet Zucker;1970-01-01;[[6520, Executive Producer], [9896, Producer]]
1196;Kathryn J. McDermott;1970-01-01;[[6520, Producer]]
1197;Lawrence Bender;1957-10-17;[[1781, Producer], [1439, Producer], [5, Producer], [755, Executive Producer], [9763, Executive Producer], [489, Producer], [16869, Producer], [184, Producer], [24, Producer], [393, Producer], [680, Producer], [500, Producer], [72387, Producer], [13919, Producer], [329440, Executive Producer], [13922, Producer], [6073, Producer]]
1198;Ed Elbert;1970-01-01;[[1439, Producer], [5126, Producer]]
1199;Jason Felts;1970-01-01;[[37958, Executive Producer], [87818, Executive Producer]]
1200;Craig J. Flores;1970-01-01;[[1271, Executive Producer], [26171, Executive Producer], [37958, Executive Producer]]
1201;David Hopwood;1970-01-01;[[37958, Producer]]
1202;Bruce Willis;1955-03-19;[[2026, Producer], [17043, Executive Producer]]
1203;Bob Yari;1970-01-01;[[10923, Executive Producer], [1640, Producer], [292, Producer], [9950, Producer], [2026, Producer], [24363, Producer], [11141, Executive Producer], [13074, Producer], [13919, Executive Producer], [9903, Producer], [1491, Producer], [9515, Executive Producer], [14202, Producer], [1546, Executive Producer]]
1204;Josef Lautenschlager;1970-01-01;[[2026, Executive Producer], [6933, Executive Producer], [13919, Executive Producer], [10425, Executive Producer], [9515, Executive Producer]]
1205;Andreas Thiesmeyer;1970-01-01;[[2026, Executive Producer], [6933, Executive Producer], [13919, Executive Producer], [10425, Executive Producer], [9515, Executive Producer]]
1206;David Kirschner;1970-01-01;[[11932, Producer], [10585, Producer], [11186, Producer], [9975, Producer], [12149, Producer], [10439, Producer], [5126, Producer], [13967, Producer], [11249, Producer], [888, Executive Producer], [7450, Producer]]
1207;Don Bluth;1937-09-13;[[9444, Producer], [12144, Producer], [7450, Producer]]
1208;Ron Shelton;1970-01-01;[[11375, Producer]]
1209;Lou Pitt;1970-01-01;[[11375, Producer]]
1210;Anthony Bregman;1970-01-01;[[198277, Producer], [25769, Producer], [89325, Producer], [209263, Producer], [38, Producer], [8998, Producer], [340611, Producer], [59968, Producer], [40247, Producer], [4960, Producer], [47088, Producer], [8272, Executive Producer], [1546, Producer]]
1211;Robert Velo;1970-01-01;[[25769, Producer]]
1212;Ray Angelic;1970-01-01;[[25769, Producer], [146239, Executive Producer], [58151, Executive Producer], [4960, Executive Producer], [72710, Executive Producer], [12183, Executive Producer]]
1213;Stefanie Azpiazu;1970-01-01;[[25769, Producer], [89325, Producer], [209263, Producer], [340611, Executive Producer], [47088, Executive Producer]]
1214;Sam Hamm;1970-01-01;[[23685, Executive Producer]]
1215;Lata Ryan;1970-01-01;[[23685, Executive Producer], [1833, Executive Producer], [846, Executive Producer]]
1216;Henry Selick;1970-01-01;[[14836, Producer], [23685, Executive Producer]]
1217;William Aldrich;1970-01-01;[[11866, Producer]]
1218;Alex Blum;1970-01-01;[[11866, Producer]]
1219;Chris Renaud;1970-01-01;[[211672, Executive Producer]]
1220;Jim Rowe;1970-01-01;[[49730, Executive Producer], [23629, Executive Producer]]
1221;Brian De Palma;1940-09-11;[[11507, Producer], [8688, Producer]]
1222;Andrew Wald;1970-01-01;[[10153, Producer]]
1223;John Cohen;1970-01-01;[[20352, Producer], [50359, Executive Producer], [153518, Producer]]
1224;Wink Mordaunt;1970-01-01;[[8676, Executive Producer], [11529, Executive Producer], [27573, Executive Producer]]
1225;Jon Klane;1970-01-01;[[8676, Producer]]
1226;Seth Rogen;1982-04-15;[[40807, Producer], [20829, Executive Producer], [4964, Executive Producer], [195589, Producer], [325133, Producer], [10189, Executive Producer], [223702, Producer], [8363, Executive Producer], [82687, Executive Producer], [228967, Producer], [109414, Producer]]
1227;Judd Apatow;1967-12-06;[[109443, Producer], [8699, Producer], [55721, Producer], [8457, Producer], [9870, Producer], [20829, Producer], [32823, Producer], [9981, Executive Producer], [4964, Producer], [10189, Producer], [12133, Producer], [8363, Producer], [9718, Producer], [6957, Producer], [9894, Producer], [89492, Producer], [271718, Producer], [6575, Producer], [50647, Producer], [17610, Producer]]
1228;Evan Goldberg;1982-01-01;[[40807, Producer], [20829, Executive Producer], [4964, Executive Producer], [195589, Producer], [325133, Producer], [10189, Executive Producer], [223702, Producer], [8363, Executive Producer], [82687, Executive Producer], [82687, Producer], [228967, Producer], [109414, Producer], [109414, Executive Producer]]
1229;Brendan O'Brien;1970-01-01;[[20829, Producer], [195589, Executive Producer], [325133, Executive Producer]]
