ID;Name;Birthday;Films
1160;John Hodge;1970-01-01;[[1907, Screenplay], [116613, Writer], [627, Screenplay], [68727, Writer]]
1161;Jack Amiel;1970-01-01;[[78698, Screenplay], [4599, Screenplay], [11137, Screenplay]]
1162;Michael Begler;1970-01-01;[[78698, Screenplay], [4599, Screenplay], [11137, Screenplay]]
1163;Patrick J. Clifton;1970-01-01;[[4599, Screenplay]]
1164;Beth Rigazio;1970-01-01;[[4599, Screenplay]]
1165;Matthew Sand;1970-01-01;[[22832, Writer]]
1166;Andrew Bergman;1970-01-01;[[11072, Screenplay], [11072, Screenplay], [9879, Screenplay]]
1167;Tim Rasmussen;1970-01-01;[[2959, Screenplay], [38579, Writer]]
1168;Vince Di Meglio;1970-01-01;[[2959, Screenplay], [38579, Writer]]
1169;Peter Morgan;1963-04-10;[[11499, Screenplay], [44603, Screenplay], [96721, Screenplay], [21641, Screenplay], [1523, Screenplay]]
1170;Tony Gayton;1970-01-01;[[41283, Writer], [41283, Screenplay], [11892, Screenplay], [11468, Screenplay]]
1171;Thomas Harris;1940-04-11;[[1248, Screenplay]]
1172;Jessie Nelson;1970-01-01;[[1257, Screenplay], [10950, Screenplay], [12220, Screenplay]]
1173;Alan Zweibel;1970-01-01;[[12220, Screenplay]]
1174;Eric Singer;1958-05-12;[[168672, Writer], [4959, Screenplay]]
1175;Debra Hill;1970-01-01;[[10061, Screenplay], [948, Screenplay], [790, Screenplay]]
1176;Kurt Russell;1951-03-17;[[10061, Screenplay]]
1177;John Carpenter;1948-01-16;[[8978, Screenplay], [10061, Screenplay], [1103, Screenplay], [948, Screenplay], [790, Screenplay], [8337, Screenplay]]
1178;Tim McCanlies;1970-01-01;[[78373, Writer], [13156, Writer], [10386, Screenplay]]
1179;Wes Anderson;1969-05-01;[[13685, Screenplay], [10315, Writer], [83666, Writer], [11545, Screenplay], [120467, Screenplay], [120467, Screenplay], [421, Screenplay], [9428, Writer]]
1180;Leonard Hartman;1970-01-01;[[316152, Screenplay]]
1181;Charles Randolph;1970-01-01;[[43347, Screenplay], [318846, Screenplay], [11615, Screenplay]]
1182;Scott Lobdell;1970-01-01;[[13498, Writer]]
1183;John J. McLaughlin;1970-01-01;[[44214, Screenplay], [13498, Writer], [119283, Screenplay]]
1184;Brad Ingelsby;1970-01-01;[[164457, Screenplay], [241554, Writer]]
1185;Steven Knight;1959-01-01;[[295964, Screenplay], [3472, Screenplay], [2252, Screenplay], [228194, Screenplay]]
1186;Matt Johnson;1970-01-01;[[11968, Screenplay], [159770, Writer], [10718, Screenplay]]
1187;Ben Best;1970-01-01;[[38319, Writer], [38319, Screenplay]]
1188;Danny McBride;1976-12-29;[[277, Screenplay], [277, Screenplay], [834, Screenplay], [12437, Screenplay], [38319, Writer], [38319, Screenplay]]
1189;David Loucka;1970-01-01;[[69668, Screenplay], [82505, Screenplay]]
1190;Tom Matthews;1970-01-01;[[9770, Screenplay]]
1191;Eric Williams;1972-07-17;[[9770, Screenplay]]
1192;Douglas Day Stewart;1970-01-01;[[5689, Writer], [10533, Screenplay]]
1193;Joe Eszterhas;1944-11-23;[[78149, Writer], [28932, Writer], [535, Screenplay], [11863, Screenplay], [10413, Screenplay], [10802, Screenplay]]
1194;Brian Taylor;1970-01-01;[[1948, Screenplay], [15092, Screenplay], [18501, Writer], [20533, Screenplay], [20533, Screenplay], [12192, Screenplay]]
1195;Mark Neveldine;1970-01-01;[[1948, Screenplay], [15092, Screenplay], [18501, Writer], [20533, Screenplay], [20533, Screenplay], [12192, Screenplay]]
1196;Sebastian Gutierrez;1974-09-10;[[4970, Screenplay], [326, Screenplay], [12634, Screenplay], [9030, Screenplay]]
1197;Garry Shandling;1949-11-29;[[10416, Screenplay]]
1198;Todd Farmer;1970-01-01;[[47327, Writer], [11470, Screenplay], [14435, Screenplay]]
1199;Glenn Morgan;1970-01-01;[[9532, Screenplay], [9286, Screenplay], [10796, Screenplay]]
1200;James Wong;1970-01-01;[[9532, Screenplay], [9286, Screenplay], [10796, Screenplay]]
1201;James Cappe;1970-01-01;[[9548, Screenplay]]
1202;Simon Moore;1970-01-01;[[12106, Screenplay], [1900, Screenplay]]
1203;Jeffrey Boam;1970-01-01;[[89, Screenplay], [943, Screenplay], [11336, Screenplay], [9826, Screenplay]]
1204;Tom Stoppard;1970-01-01;[[96724, Screenplay], [68, Screenplay], [1934, Screenplay]]
1205;Terri Tatchell;1970-01-01;[[198184, Writer], [17654, Screenplay]]
1206;Jeremy Iacone;1970-01-01;[[9702, Screenplay], [9481, Screenplay]]
1207;Andy Breckman;1970-01-01;[[9896, Screenplay], [9099, Screenplay]]
1208;James Mangold;1963-12-16;[[2142, Writer], [3558, Screenplay], [11232, Screenplay], [69, Screenplay]]
1209;Steven Rogers;1970-01-01;[[9715, Screenplay], [11232, Screenplay], [11232, Screenplay], [333348, Screenplay], [6023, Screenplay]]
1210;Larry Gelbart;1970-01-01;[[17768, Writer], [1636, Screenplay], [9576, Screenplay]]
1211;William Kennedy;1970-01-01;[[2148, Screenplay]]
1212;Elmore Leonard;1925-10-11;[[5176, Screenplay]]
1213;Halsted Welles;1970-01-01;[[5176, Screenplay]]
1214;Lou Holtz Jr.;1970-01-01;[[9894, Screenplay]]
1215;Deepa Mehta;1970-01-01;[[7504, Screenplay], [7509, Screenplay]]
1216;Morgan Ward;1970-01-01;[[11091, Screenplay]]
1217;Michael Kozoll;1970-01-01;[[1368, Screenplay]]
1218;William Sackheim;1970-01-01;[[1368, Screenplay]]
1219;Andrei Tarkovsky;1970-01-01;[[593, Screenplay]]
1220;Fridrikh Gorenshteyn;1970-01-01;[[593, Screenplay]]
1221;Robert Moreland;1970-01-01;[[5393, Screenplay]]
1222;Christopher Hampton;1970-01-01;[[48231, Screenplay], [111190, Screenplay], [4347, Screenplay], [22215, Writer], [859, Screenplay], [9095, Screenplay], [8198, Screenplay]]
1223;Billy Crystal;1948-03-14;[[11467, Screenplay]]
1224;William Farmer;1970-01-01;[[20533, Screenplay]]
1225;Patrick Sheane Duncan;1970-01-01;[[10684, Screenplay], [2054, Screenplay]]
1226;Paul Guay;1970-01-01;[[10833, Screenplay], [1624, Writer]]
1227;Stephen Mazur;1970-01-01;[[10833, Screenplay], [1624, Writer]]
1228;Ellen Brown Furman;1970-01-01;[[325789, Screenplay]]
1229;Robin Moore;1970-01-01;[[113464, Screenplay], [113464, Screenplay]]
1230;Laird Koenig;1970-01-01;[[113464, Screenplay]]
1231;Paul Savage;1970-01-01;[[113464, Screenplay]]
1232;Tom S. Parker;1970-01-01;[[11011, Screenplay], [888, Screenplay]]
1233;Jim Jennewein;1970-01-01;[[11011, Screenplay], [888, Screenplay]]
1234;Joseph Barbera;1970-01-01;[[888, Screenplay]]
1235;William Hanna;1970-01-01;[[888, Screenplay]]
1236;R.S. Allen;1970-01-01;[[888, Screenplay]]
1237;Harvey Bullock;1970-01-01;[[888, Screenplay]]
1238;Warren Foster;1970-01-01;[[888, Screenplay]]
1239;Alex Lovy;1970-01-01;[[888, Screenplay]]
1240;Pat Proft;1947-04-03;[[9336, Screenplay], [9336, Screenplay], [11546, Screenplay], [4256, Screenplay], [4257, Screenplay], [4258, Writer], [37137, Writer], [36593, Writer]]
1241;Michael D. Weiss;1970-01-01;[[88751, Screenplay]]
1242;Jennifer Flackett;1970-01-01;[[88751, Screenplay], [10488, Screenplay], [11823, Screenplay]]
1243;Mark Levin;1957-09-21;[[88751, Screenplay], [10488, Screenplay], [11823, Screenplay]]
1244;Shonda Rhimes;1970-01-13;[[17130, Writer], [11130, Screenplay]]
1245;Alan J. Pakula;1970-01-01;[[9944, Screenplay]]
1246;Robert Getchell;1970-01-01;[[15660, Writer], [10731, Screenplay]]
1247;Justin Zackham;1970-01-01;[[87567, Writer], [7350, Writer]]
1248;Anya Kochoff;1970-01-01;[[4379, Screenplay]]
1249;Aaron Guzikowski;1970-01-01;[[77866, Screenplay], [146233, Writer]]
1250;David Howard;1970-01-01;[[926, Screenplay]]
1251;Alyson Fouse;1970-01-01;[[4248, Screenplay]]
1252;Greg Grabianski;1970-01-01;[[4248, Screenplay]]
1253;Dave Polsky;1970-01-01;[[4248, Screenplay]]
1254;Michael Anthony Snowden;1970-01-01;[[4248, Screenplay], [12153, Screenplay]]
1255;Craig Wayans;1970-01-01;[[21724, Writer], [4248, Screenplay]]
1256;Jason Segel;1980-01-18;[[9870, Screenplay], [225886, Screenplay], [72207, Screenplay], [64328, Writer]]
1257;Mark Schwahn;1966-07-05;[[7214, Screenplay], [16222, Writer]]
1258;Chap Taylor;1970-01-01;[[1537, Screenplay]]
1259;Gina Wendkos;1970-01-01;[[6282, Writer], [15648, Writer], [9880, Screenplay]]
1260;Don McEnery;1970-01-01;[[9487, Screenplay]]
1261;Bob Shaw;1970-01-01;[[9487, Screenplay]]
1262;Alexandra Seros;1970-01-01;[[2636, Screenplay]]
1263;John Norville;1970-01-01;[[10478, Screenplay]]
1264;Bob Carroll Jr.;1970-01-01;[[27983, Screenplay]]
1265;Madelyn Davis;1970-01-01;[[27983, Screenplay]]
1266;Douglas Adams;1970-01-01;[[7453, Screenplay]]
1267;Bill Cosby;1937-07-12;[[15045, Writer]]
1268;Charles Kipps;1970-01-01;[[15045, Writer]]
1269;Ivan Menchell;1970-01-01;[[232672, Writer]]
1270;Clare Sera;1970-01-01;[[232672, Writer]]
1271;Denis O'Neill;1970-01-01;[[8987, Screenplay]]
1272;Don Winslow;1970-01-01;[[82525, Screenplay]]
1273;Larry Cohen;1970-01-01;[[9759, Screenplay], [1817, Screenplay]]
1274;David Lynch;1946-01-20;[[841, Screenplay], [985, Screenplay], [1018, Writer], [1955, Screenplay]]
1275;Mathieu Kassovitz;1970-01-01;[[9381, Screenplay]]
1276;ric Besnard;1970-01-01;[[9381, Screenplay]]
1277;Kevin Brodbin;1970-01-01;[[16617, Screenplay], [9625, Screenplay]]
1278;Chris Miller;1970-01-01;[[8469, Writer], [9304, Screenplay]]
1279;Mary Hale;1970-01-01;[[9304, Screenplay]]
1280;Adam F. Goldberg;1976-04-02;[[20856, Screenplay]]
1281;Jerzy Kromolowski;1970-01-01;[[5955, Screenplay]]
1282;Mary Olson-Kromolowski;1970-01-01;[[5955, Screenplay]]
1283;Mel Brooks;1926-06-28;[[11072, Screenplay], [12535, Screenplay], [10156, Screenplay], [10970, Screenplay], [957, Screenplay], [9899, Screenplay], [3034, Screenplay]]
1284;Thomas Meehan;1970-01-01;[[957, Screenplay], [9899, Screenplay]]
1285;Cormac McCarthy;1933-07-20;[[21355, Writer], [109091, Writer]]
1286;Roman Polanski;1933-08-18;[[72113, Screenplay], [805, Screenplay], [11439, Screenplay], [622, Screenplay]]
1287;Robert Harris;1970-01-01;[[11439, Screenplay]]
1288;James McBride;1970-01-01;[[12412, Writer]]
1289;Zhang Yimou;1951-11-14;[[1494, Screenplay]]
1290;Chow Yun-fat;1955-05-18;[[1494, Screenplay]]
1291;Bian Zhihong;1970-01-01;[[1494, Screenplay]]
1292;Wang Bin;1970-01-01;[[1494, Screenplay]]
1293;Lawrence Kasanoff;1970-01-01;[[116977, Screenplay], [9823, Screenplay]]
1294;Joshua Wexler;1970-01-01;[[116977, Screenplay], [9823, Screenplay]]
1295;Brent V. Friedman;1970-01-01;[[116977, Writer]]
1296;Rebecca Swanson;1970-01-01;[[116977, Writer]]
1297;Sean Catherine Derek;1970-01-01;[[116977, Writer]]
1298;Jeb Stuart;1970-01-01;[[562, Screenplay], [5503, Screenplay]]
1299;Sarah Maur Thorp;1970-01-01;[[27573, Writer]]
1300;Barry Levinson;1942-04-06;[[13776, Screenplay], [12535, Screenplay], [10970, Screenplay], [819, Screenplay], [9576, Screenplay]]
1301;Michael Cimino;1939-02-03;[[10935, Screenplay], [811, Screenplay], [11778, Screenplay], [16323, Screenplay]]
1302;Max Landis;1985-08-03;[[76726, Screenplay], [76726, Screenplay], [228066, Screenplay]]
1303;Mike Rich;1970-01-01;[[711, Screenplay], [13920, Writer], [39486, Screenplay], [2447, Screenplay], [14635, Writer]]
1304;Nancy Pimental;1970-01-01;[[11812, Writer]]
1305;David Rayfiel;1970-01-01;[[37233, Screenplay]]
1306;David Rabe;1970-01-01;[[37233, Screenplay]]
1307;Nick Park;1958-12-06;[[7443, Screenplay], [533, Screenplay]]
1308;Joseph L. Mankiewicz;1970-01-01;[[8095, Screenplay]]
1309;Sidney Buchman;1970-01-01;[[8095, Screenplay], [3083, Screenplay]]
1310;Ranald MacDougall;1970-01-01;[[8095, Screenplay], [5971, Screenplay]]
1311;Rock Reuben;1970-01-01;[[87826, Writer]]
1312;Yuri Zeltser;1970-01-01;[[11560, Screenplay]]
1313;Grard Oury;1970-01-01;[[25189, Writer]]
1314;Anthony Hines;1970-01-01;[[496, Screenplay], [496, Screenplay], [18480, Screenplay], [18480, Screenplay]]
1315;Dan Mazer;1970-01-01;[[496, Screenplay], [18480, Screenplay], [18480, Screenplay]]
1316;Richard Maibaum;1970-01-01;[[707, Screenplay], [681, Screenplay], [646, Screenplay], [699, Screenplay], [657, Screenplay], [658, Screenplay], [709, Screenplay], [700, Screenplay], [668, Screenplay], [708, Screenplay], [682, Screenplay], [691, Screenplay], [660, Screenplay]]
1317;Michael G. Wilson;1970-01-01;[[707, Screenplay], [699, Screenplay], [709, Screenplay], [700, Screenplay], [708, Screenplay]]
1318;John Herzfeld;1970-01-01;[[2749, Writer]]
1319;Parker Bennett;1970-01-01;[[9607, Screenplay]]
1320;Terry Runte;1970-01-01;[[9607, Screenplay]]
1321;Liz Brixius;1970-01-01;[[54054, Screenplay]]
1322;Stacy Sherman;1970-01-01;[[54054, Screenplay]]
1323;Karen Ray;1970-01-01;[[54054, Screenplay]]
1324;Dan Sterling;1970-01-01;[[228967, Screenplay], [228967, Screenplay]]
1325;Sngmoo Lee;1970-01-01;[[46528, Writer]]
1326;Gordon Chan;1970-01-01;[[10610, Screenplay]]
1327;Alfred Cheung Kin-Ting;1970-01-01;[[10610, Screenplay]]
1328;Bey Logan;1970-01-01;[[10610, Screenplay]]
1329;Bennett Davlin;1970-01-01;[[10610, Screenplay]]
1330;Paul Wheeler;1970-01-01;[[10610, Screenplay]]
1331;Pablo F. Fenjves;1970-01-01;[[49527, Screenplay]]
1332;Howard Franklin;1970-01-01;[[9989, Writer], [73937, Screenplay], [9414, Screenplay]]
1333;Bob Gale;1951-05-21;[[105, Writer], [165, Screenplay], [165, Screenplay], [196, Screenplay], [196, Screenplay]]
1334;Kelly Marcel;1970-01-01;[[216015, Screenplay], [140823, Writer]]
1335;Peter Berg;1953-06-11;[[193756, Writer], [34813, Writer], [10029, Screenplay]]
1336;James Wan;1977-02-26;[[91586, Screenplay], [176, Screenplay], [259693, Writer]]
1337;Carey Hayes;1970-01-01;[[138843, Screenplay], [259693, Writer], [1683, Screenplay], [22787, Screenplay]]
1338;Chad Hayes;1970-01-01;[[138843, Screenplay], [259693, Writer], [1683, Screenplay], [22787, Screenplay]]
1339;Greg Behrendt;1963-07-21;[[10184, Writer]]
1340;Jim Abrahams;1970-01-01;[[4257, Screenplay], [11598, Writer], [37137, Writer]]
1341;Ian Roberts;1977-10-09;[[257091, Screenplay], [257091, Screenplay]]
1342;Jay Martel;1970-01-01;[[257091, Screenplay], [257091, Screenplay]]
1343;Bennett Yellin;1970-01-01;[[8467, Writer], [100042, Writer]]
1344;David DiGilio;1970-01-01;[[9036, Writer]]
1345;Christopher Crowe;1970-01-01;[[9361, Screenplay]]
1346;Taylor Hackford;1944-12-31;[[1677, Screenplay]]
1347;James L. White;1970-01-01;[[1677, Screenplay], [1677, Screenplay]]
1348;Barry Levy;1970-01-01;[[7461, Writer]]
1349;Sean Moynihan;1970-01-01;[[9889, Screenplay]]
1350;Zachary Sklar;1970-01-01;[[820, Screenplay]]
1351;J.H. Wyman;1970-01-01;[[102362, Screenplay], [6073, Screenplay]]
1352;Jason Filardi;1970-01-01;[[16996, Screenplay], [10678, Screenplay]]
1353;Melissa Stack;1970-01-01;[[193610, Screenplay]]
1354;Eric Bress;1970-01-01;[[9358, Screenplay], [1954, Screenplay], [19912, Writer]]
1355;Matt Charman;1970-01-01;[[296098, Writer]]
1356;David Veloz;1970-01-01;[[8007, Writer]]
1357;Adam Rifkin;1970-01-01;[[176074, Writer], [11551, Screenplay], [14113, Screenplay]]
1358;Gavin Scott;1970-01-01;[[11551, Screenplay], [9449, Screenplay]]
1359;Jay Wolpert;1970-01-01;[[11362, Screenplay]]
1360;Stephen Cornwell;1970-01-01;[[48138, Screenplay]]
1361;Oliver Butcher;1970-01-01;[[48138, Screenplay]]
1362;Cory Edwards;1970-01-01;[[68179, Writer], [57089, Writer], [10982, Screenplay]]
1363;Tony Leech;1970-01-01;[[68179, Writer], [10982, Screenplay]]
1364;Callan Brunker;1970-01-01;[[68179, Screenplay]]
1365;Bob Barlen;1970-01-01;[[68179, Screenplay]]
1366;Mel Gibson;1956-01-03;[[1579, Writer], [615, Screenplay]]
1367;Farhad Safinia;1970-01-01;[[1579, Writer]]
1368;Michael Finch;1970-01-01;[[34851, Writer], [254904, Screenplay]]
1369;David Auburn;1970-01-01;[[2044, Screenplay]]
1370;Peter Hedges;1970-01-01;[[245, Screenplay], [1550, Screenplay], [71864, Screenplay], [1587, Screenplay]]
1371;Marshall Brickman;1970-01-01;[[703, Screenplay], [209451, Screenplay], [11561, Screenplay]]
1372;Rick Elice;1970-01-01;[[209451, Screenplay]]
1373;Michael Herr;1970-01-01;[[28, Writer], [11975, Screenplay]]
1374;Sally Robinson;1970-01-01;[[9096, Screenplay]]
1375;Nick Frost;1972-03-28;[[39513, Writer]]
1376;Kevin Williamson;1965-03-14;[[10012, Screenplay], [3597, Screenplay], [4232, Screenplay], [4233, Screenplay], [41446, Writer], [41446, Screenplay], [9276, Screenplay]]
1377;Kate Angelo;1970-01-01;[[225886, Screenplay], [34806, Writer]]
1378;Eric Heisserer;1970-01-01;[[55779, Screenplay], [345911, Screenplay]]
1379;Robert Kuhn;1970-01-01;[[10154, Screenplay]]
1380;Adam Scheinman;1970-01-01;[[10154, Screenplay]]
1381;Catherine Ryan Hyde;1970-01-01;[[10647, Screenplay]]
1382;Kristofor Brown;1970-01-01;[[8457, Screenplay]]
1383;Wayne Beach;1970-01-01;[[18777, Screenplay], [18777, Screenplay], [11398, Screenplay]]
1384;Simon Barry;1970-01-01;[[11398, Screenplay]]
1385;Tom Rickman;1970-01-01;[[10391, Screenplay], [16769, Writer]]
1386;Clifford Green;1970-01-01;[[10391, Screenplay]]
1387;Ellen Green;1970-01-01;[[10391, Screenplay]]
1388;Richard Stanley;1970-01-01;[[9306, Screenplay]]
1389;Ron Hutchinson;1970-01-01;[[9306, Screenplay]]
1390;Gene Quintano;1970-01-01;[[9644, Screenplay], [11370, Screenplay]]
1391;Kurt Voelker;1970-01-01;[[1921, Screenplay]]
1392;Brian Rousso;1970-01-01;[[1683, Screenplay]]
1393;Mardik Martin;1970-01-01;[[203, Screenplay], [12637, Screenplay], [1578, Screenplay], [13963, Screenplay]]
1394;Jim Burnstein;1970-01-01;[[11858, Screenplay]]
1395;David Seidler;1970-01-01;[[18937, Screenplay], [45269, Screenplay]]
1396;Jacqueline Feather;1970-01-01;[[18937, Screenplay]]
1397;William Schifrin;1970-01-01;[[18937, Screenplay]]
1398;Ken Hixon;1970-01-01;[[13536, Writer], [31007, Writer]]
1399;Oliver Sacks;1970-01-01;[[15556, Screenplay]]
1400;Steve Levitt;1970-01-01;[[15556, Screenplay]]
1401;Ken Lipper;1970-01-01;[[11062, Screenplay]]
1402;Sofia Coppola;1971-05-14;[[153, Screenplay], [1887, Screenplay], [9686, Writer], [39210, Writer], [1443, Screenplay]]
1403;Eleazar Lipsky;1970-01-01;[[6071, Screenplay]]
1404;Ted Lewis;1970-01-01;[[10461, Screenplay]]
1405;Sergio G. Snchez;1970-01-01;[[80278, Writer], [6537, Screenplay]]
1406;John Scott Shepherd;1970-01-01;[[12312, Screenplay], [16643, Screenplay], [16643, Screenplay]]
1407;Robert Collector;1970-01-01;[[2687, Screenplay]]
1408;Emily Fox;1970-01-01;[[11025, Screenplay]]
1409;Charles Shyer;1970-01-01;[[8849, Screenplay], [10765, Screenplay]]
1410;Elaine Pope;1970-01-01;[[8849, Screenplay]]
1411;Moshe Diamant;1970-01-01;[[9544, Screenplay]]
1412;Josephine Coyle;1970-01-01;[[9544, Screenplay]]
1413;Adam Kennedy;1970-01-01;[[24575, Writer]]
1414;William Malone;1970-01-01;[[10366, Screenplay]]
1415;John Fasano;1970-01-01;[[10727, Screenplay], [30379, Writer], [10366, Screenplay]]
1416;Christian Alvart;1970-01-01;[[19898, Screenplay]]
1417;Travis Milloy;1970-01-01;[[19898, Screenplay], [19898, Writer]]
1418;Caroline Case;1970-01-01;[[4965, Screenplay]]
1419;Timothy Scott Bogart;1970-01-01;[[15074, Screenplay]]
1420;Michael Zaidan;1970-01-01;[[15074, Screenplay]]
1421;Mark Mullin;1970-01-01;[[15074, Screenplay]]
1422;Christian Clavier;1970-01-01;[[56715, Screenplay], [11687, Screenplay], [10353, Screenplay]]
1423;Jean-Marie Poir;1970-01-01;[[56715, Screenplay], [11687, Screenplay], [10353, Screenplay]]
1424;Marc F. Adler;1970-01-01;[[20542, Screenplay]]
1425;Jason Maurer;1970-01-01;[[20542, Screenplay]]
1426;Scott Biear;1970-01-01;[[20542, Screenplay]]
1427;Carl Dream;1970-01-01;[[20542, Screenplay]]
1428;Patrick J. Cowan;1970-01-01;[[20542, Screenplay]]
1429;Jennifer A. Jones;1970-01-01;[[20542, Screenplay]]
1430;Sean Penn;1960-08-17;[[5915, Screenplay], [266396, Screenplay]]
1431;Pete Travis;1970-01-01;[[266396, Screenplay]]
1432;Don MacPherson;1970-01-01;[[266396, Screenplay]]
1433;Christopher B. Landon;1970-01-01;[[8271, Screenplay], [41436, Screenplay], [72571, Writer], [82990, Screenplay], [227348, Writer]]
1434;Carl Ellsworth;1970-01-01;[[8271, Screenplay], [11460, Screenplay], [18405, Screenplay]]
1435;Rafael Moreu;1970-01-01;[[10428, Writer], [7341, Writer]]
1436;Richard Shepard;1970-01-01;[[192134, Writer], [5353, Screenplay]]
1437;Chun Tin-Nam;1970-01-01;[[30596, Writer], [20083, Writer], [14392, Screenplay]]
1438;James Yuen;1970-01-01;[[14392, Screenplay]]
1439;Huang Jianxin;1970-01-01;[[14392, Screenplay]]
1440;Aubrey Lam Oi-Wah;1970-01-01;[[14392, Screenplay]]
1441;Guo Junli;1970-01-01;[[30596, Writer], [14392, Screenplay]]
1442;Yuet-Jan Hui;1970-01-01;[[14392, Screenplay]]
1443;He Jiping;1970-01-01;[[14392, Screenplay]]
1444;Lan Xu;1970-01-01;[[14392, Screenplay]]
1445;Rustam Ibragimbekov;1970-01-01;[[19495, Writer]]
1446;Bong Joon-ho;1969-09-14;[[110415, Screenplay], [1255, Screenplay]]
1447;Kelly Masterson;1970-01-01;[[110415, Screenplay]]
