ID;Title;Genres;Year;Runtime;Description;Cast;Director;Writers;Producers
11679;xXx: State of the Union;['Action', 'Adventure', 'Unknown', 'Drama', 'Mystery', 'Thriller'];2005;101;Ice Cube stars as Darius Stone, a thrill-seeking troublemaker whose criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert (played by Willem Dafoe).;[[Ice Cube, Darius Stone / xXx], [John G. Connolly, Lt. Alabama ""Bama"" Cobb], [Michael Roof, Toby Lee Shavers], [Nona Gaye, Lola Jackson], [Peter Strauss, President James Sandford], [Samuel L. Jackson, Agent Augustus Gibbons], [Scott Speedman, Agent Kyle Steele], [Sunny Mabrey, Charlie Mayweather], [Willem Dafoe, Gen. George Octavius Deckert], [Xzibit, Zeke]];Lee Tamahori;[[Simon Kinberg, Screenplay]];[[Arne Schmidt, Producer], [Derek Dauchy, Executive Producer], [Neal H. Moritz, Producer], [Rob Cohen, Executive Producer], [Todd Garner, Executive Producer]]
38321;Priest;['Action', 'Science Fiction', 'Fantasy', 'Thriller', 'Horror'];2011;87;In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.;[[Alan Dale, Monsignor Chamberlain], [Brad Dourif, Salesman], [Cam Gigandet, Hicks], [Christopher Plummer, Monsignor Orelas], [Karl Urban, Black Hat], [Lily Collins, Lucy Pace], [Maggie Q, Priestess], [MÑdchen Amick, Shannon Pace], [Paul Bettany, Priest], [Stephen Moyer, Owen Pace]];Scott Stewart;[[Min-Woo Hyung, Writer]];[[Glenn S. Gainor, Executive Producer], [Josh Bratman, Executive Producer], [Joshua Donen, Producer], [Michael De Luca, Producer], [Mitchell Peck, Producer], [Steve Galloway, Executive Producer], [Stuart J. Levy, Executive Producer]]
14411;Sinbad: Legend of the Seven Seas;['Unknown', 'Unknown', 'Adventure'];2003;86;The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.;[[Adriano Giannini, Rat (voice)], [Brad Pitt, Sinbad (voice)], [Catherine Zeta-Jones, Marina (voice)], [Chung Chan, Li (voice)], [Dennis Haysbert, Kale (voice)], [Jim Cummings, Luca / Additional Voices (voice)], [Joseph Fiennes, Proteus (voice)], [Michelle Pfeiffer, Eris (voice)], [Raman Hui, Jin (voice)], [Timothy West, Dymas (voice)]];Patrick Gilmore;[[John Logan, Writer]];[[Jeffrey Katzenberg, Producer], [Mireille Soria, Producer]]
8413;Event Horizon;['Horror', 'Science Fiction', 'Mystery'];1997;96;"In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""Event Horizon"". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""Lewis and Clark"" discover the real truth behind its disappearance and something even more terrifying.";[[Holley Chant, Claire], [Jack Noseworthy, Justin], [Jason Isaacs, D.J.], [Joely Richardson, Lt. Starck], [Kathleen Quinlan, Peter], [Laurence Fishburne, Captain Miller], [Peter Marinker, Captain John Kilpack], [Richard T. Jones, Cooper], [Sam Neill, Dr. William Weir], [Sean Pertwee, Smith]];Paul W.S. Anderson;[[Philip Eisner, Writer]];[[Colin Brown, Executive Producer], [Jeremy Bolt, Producer], [Lawrence Gordon, Producer], [Lloyd Levin, Producer], [Nick Gillott, Executive Producer]]
10052;Dragonfly;['Drama'];2002;104;A grieving doctor is being contacted by his late wife through his patients near death experiences.;[[Jacob Smith, Ben], [Jay Thomas, Hal], [Joe Morton, Hugh Campbell], [Kathy Bates, Mrs. Belmont], [Kevin Costner, Joe Darrow], [Lisa Banes, Flora], [Matt Craven, Eric], [Robert Bailey Jr., Jeffrey Reardon], [Ron Rifkin, Charlie Dickinson], [Susanna Thompson, Emily Darrow]];Tom Shadyac;[];[[Alan B. Curtiss, Producer], [Arlene Kehela, Producer], [Gary Barber, Producer], [James D. Brubaker, Executive Producer], [Janet L. Wattles, Producer], [Mark Johnson, Producer], [Michael Bostick, Executive Producer], [Roger Birnbaum, Producer], [Tom Shadyac, Producer]]
9676;The Black Dahlia;['Drama'];2006;121;Lee Blanchard and Bucky Bleichert are former boxers-turned-cops in 1940s Los Angeles and, when an aspiring young actress turns up dead, Blanchard and Bleichert must grapple with corruption, narcissism, stag films and family madness as they pursue the killer.;[[Aaron Eckhart, Lee Blanchard], [Fiona Shaw, Ramona Linscott], [Hilary Swank, Madeleine Linscott], [James Otis, Dolph Bleichert], [John Kavanagh, Emmett Linscott], [Josh Hartnett, "Dwight 'Bucky' Bleichert"], [Mia Kirshner, Elizabeth Short], [Mike Starr, Det. Russ Millard], [Patrick Fischler, Deputy DA Ellis Loew], [Scarlett Johansson, Kay Lake]];Brian De Palma;[[Josh Friedman, Screenplay]];[[Art Linson, Producer], [Avi Lerner, Producer], [Moshe Diamant, Producer], [Rudy Cohen, Producer]]
9664;Flyboys;['Action', 'Adventure', 'Drama', 'Unknown', 'Romance', 'Unknown'];2006;140;The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.;[[Abdul Salis, Eugene Skinner], [David Ellison, Eddie Beagle], [James Franco, Blaine Rawlings], [Jean Reno, Capt. Thenault], [Karen Ford, Mrs. Jensen], [Mac McDonald, Sheriff Detweiller], [Philip Winchester, William Jensen], [Ruth Bradley, Laura], [Scott Hazell, Cinema Usher], [Todd Boyce, Mr. Jensen]];Tony Bill;[[David S. Ward, Screenplay]];[[David Brown, Executive Producer], [Dean Devlin, Producer], [Duncan Reid, Executive Producer], [James Clayton, Executive Producer], [Marc Frydman, Producer], [Phillip Goldfarb, Executive Producer]]
2100;The Last Castle;['Action', 'Drama', 'Thriller'];2001;131;A Court Martialed general rallies together 1200 inmates to rise against the system that put him away.;[[Clifton Collins Jr, Cp. Ramov Aguilar], [Delroy Lindo, Gen. Wheeler], [George W. Scott, Thumper], [James Gandolfini, Col. Winter], [Jeremy Childs, Cutbush], [Mark Ruffalo, Yates], [Paul Calderon, Dellwo], [Robert Redford, Lt. Gen. Eugene Irwin], [Samuel Ball, Duffy], [Steve Burton, Cap. Peretz]];Rod Lurie;[[David Scarpa, Screenplay], [Graham Yost, Screenplay]];[[Robert Lawrence, Producer]]
10384;Supernova;['Horror', 'Science Fiction', 'Thriller'];2000;91;Set in the 22nd century, when a battered salvage ship sends out a distress signal, the seasoned crew of the rescue hospital ship Nova-17 responds. What they find is a black hole--that threatens to destroy both ships--and a mysterious survivor whose body quickly mutates into a monstrous and deadly form.;[[Angela Bassett, Dr. Kaela Evers], [Eddy Rice Jr., Flyboy], [James Spader, Nick Vanzant], [Kerrigan Mahan, Troy Larson (voice)], [Knox White, Troy Larson], [Lou Diamond Phillips, Yerzy Penalosa], [Peter Facinelli, Karl Larson], [Robert Forster, A.J. Marley], [Robin Tunney, Danika Lund], [Wilson Cruz, Benj Sotomejor]];Jack Sholder;[[Daniel Chuba, Screenplay]];[[Ash R. Shah, Producer], [Daniel Chuba, Producer], [Jamie Dixon, Producer]]
137321;Winter's Tale;['Drama', 'Fantasy', 'Mystery', 'Romance'];2014;118;A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.;[[Colin Farrell, Peter Lake], [Eva Marie Saint, Willa (Adult)], [Graham Greene, Humpstone John], [Jennifer Connelly, Virginia Gamely], [Jessica Brown Findlay, Beverly Penn], [Kevin Durand, Cesar Tan], [Matt Bomer, Young Man], [Russell Crowe, Pearly Soames], [Will Smith, Judge], [William Hurt, Isaac Penn]];Akiva Goldsman;[[Akiva Goldsman, Screenplay]];[[Akiva Goldsman, Producer], [Marc Platt, Producer], [Michael Tadross, Producer]]
123553;The Mortal Instruments: City of Bones;['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy'];2013;130;In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters ? half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.;[[Aidan Turner, Luke Garroway], [Godfrey Gao, Magnus Bane], [Jamie Campbell Bower, Jace Wayland], [Jared Harris, Hodge Starkweather], [Jemima West, Isabelle Lightwood], [Kevin Zegers, Alec Lightwood], [Lena Headey, Jocelyn Fray], [Lily Collins, Clary Fray], [Robert Maillet, Blackwell], [Robert Sheehan, Simon Lewis]];Harald Zwart;[[Cassandra Clare, Writer], [I. Marlene King, Screenplay], [Jessica Postigo, Screenplay]];[[Don Carmody, Producer], [Robert Kulzer, Producer]]
11260;Meet Dave;['Comedy', 'Science Fiction', 'Adventure', 'Unknown'];2008;90;A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.;[[Ed Helms, Nr.2- Stellvertreter des KapitÑns], [Eddie Murphy, Dave Ming Chang / KapitÑn], [Elizabeth Banks, Gina Morrison], [Gabrielle Union, Nr.3- Kulturoffizierin], [Jim Turner, Doktor], [Judah Friedlander, Ingenieur], [Kevin Hart, Nr. 17], [Marc Blucas, Mark], [Pat Kilbane, Nr.4- Sicherheitsoffizier], [Scott Caan, Dooley]];Brian Robbins;[[Bill Corbett, Screenplay], [Robbie Greenberg, Screenplay]];[[Arnon Milchan, Executive Producer], [David T. Friendly, Producer], [Jon Berg, Producer], [Thomas M. Hammel, Executive Producer], [Todd Komarnicki, Producer]]
9009;Dark Water;['Drama', 'Horror', 'Thriller'];2005;105;Dahlia Williams and her daughter Cecelia move into a rundown apartment on New York's Roosevelt Island. She is currently in midst of divorce proceedings and the apartment, though near an excellent school for her daughter, is all she can afford. From the time she arrives, there are mysterious occurrences and there is a constant drip from the ceiling in her daughter's bedroom.;[[Ariel Gade, Ceci], [Camryn Manheim, Teacher], [Debra Monk, "Young Dahlia's Teacher"], [Dougray Scott, Kyle Williams], [Jennifer Connelly, Dahlia Williams], [John C. Reilly, Mr. Murray], [Linda Emond, Mediator], [Perla Haney-Jardine, Natasha / Young Dahlia], [Pete Postlethwaite, Veeck], [Tim Roth, Jeff Platzer]];Walter Salles;[[Rafael Yglesias, Screenplay]];[[Ashley Kramer, Executive Producer], [Bill Mechanic, Producer], [Doug Davison, Producer], [Roy Lee, Producer]]
11374;Edtv;['Comedy'];1999;122;Video store clerk Ed agrees to have his life filmed by a camera crew for a tv network.;[[Adam Goldberg, John], [Dennis Hopper, "Henry 'Hank' Pekurny"], [Elizabeth Hurley, Jill], [Ellen DeGeneres, Cynthia Topping], [Jenna Elfman, Shari], [Martin Landau, Al], [Matthew McConaughey, "Ed 'Eddie' Pekurny"], [Rob Reiner, Mr. Whitaker], [Sally Kirkland, Jeanette], [Woody Harrelson, Ray Pekurny]];Ron Howard;[[Babaloo Mandel, Screenplay], [Lowell Ganz, Screenplay], [Sylvie Bouchard, Screenplay], [êmile Gaudreault, Screenplay]];[[Brian Grazer, Producer], [Jeffrey T. Barabe, Producer], [Ron Howard, Producer]]
2309;Inkheart;['Adventure', 'Unknown', 'Fantasy'];2008;106;The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative.;[[Andy Serkis, Capricorn], [Brendan Fraser, "Mo 'Silvertongue' Folchart"], [Eliza Bennett, Meggie Folchart], [Helen Mirren, Elinor Loredan], [Jim Broadbent, Fenoglio], [Marnix Van Den Broeke, The Shadow], [Matt King, Cockerell], [Paul Bettany, Dustfinger], [Rafi Gavron, Farid], [Sienna Guillory, Resa]];Iain Softley;[[David Lindsay-Abaire, Screenplay]];[[Barry Mendel, Producer], [Cornelia Funke, Producer], [Ileen Maisel, Producer]]
8285;The Spirit;['Action', 'Comedy', 'Thriller', 'Unknown', 'Science Fiction'];2008;103;Down these mean streets a man must come. A hero born, murdered, and born again. When a Rookie cop named Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces from the shadows of Central City, the Octopus who kills anyone unfortunate enough to see his face who has other plans. He's going to wipe out the entire city.;[[Dan Lauria, Dolan], [Eva Mendes, Sand Saref], [Frank Miller, Liebowitz], [Gabriel Macht, The Spirit/Denny Colt], [Jaime King, Lorelei Rox], [Paz Vega, Plaster of Paris], [Samuel L. Jackson, Octopuss], [Sarah Paulson, Ellen Dolan], [Scarlett Johansson, Silken Floss], [Stana Katic, Morgenstern]];Frank Miller;[[Frank Miller, Screenplay]];[[Benjamin Melniker, Executive Producer], [Bill Lischak, Executive Producer], [Deborah Del Prete, Producer], [F.J. DeSanto, Producer], [Gigi Pritzker, Producer], [Jeff Andrick, Executive Producer], [Linda McDonough, Producer], [Marc Sadeghi, Producer], [Michael Burns, Executive Producer], [Michael Paseornek, Executive Producer], [Michael Uslan, Producer], [Steven Maier, Executive Producer]]
210860;Mortdecai;['Comedy', 'Adventure'];2015;106;Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.;[[Alec Utgoff, Dmitri], [Ewan McGregor, Inspektor Alistair Martland], [Gwyneth Paltrow, Johanna Mortdecai], [Jeff Goldblum, Krampf], [Johnny Depp, Charles Mortdecai], [Jonny Pasvolsky, Emil Strago], [Michael Culkin, Sir Graham Archer], [Olivia Munn, Georgina Krampf], [Paul Bettany, Jock Strapp], [Ulrich Thomsen, Romanov]];David Koepp;[[Eric Aronson, Writer], [Kyril Bonfiglioli, Writer]];[[Andrew Lazar, Producer], [Christi Dembrowski, Producer], [Gigi Pritzker, Producer], [Johnny Depp, Producer], [Michael Paseornek, Executive Producer], [Patrick McCormick, Producer], [Sam Sarkar, Executive Producer]]
2312;In the Name of the King: A Dungeon Siege Tale;['Adventure', 'Fantasy', 'Action', 'Drama'];2007;127;A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.;[[Brian J. White, Tarish], [Burt Reynolds, King Konreid], [Claire Forlani, Solana], [Jason Statham, Farmer], [John Rhys-Davies, Merick], [Kristanna Loken, Elora], [Leelee Sobieski, Muriella], [Matthew Lillard, Duke Fallow], [Ray Liotta, Gallian], [Ron Perlman, Norick]];Uwe Boll;[[Dan Stroncak, Screenplay], [Doug Taylor, Screenplay], [Jason Rappaport, Screenplay]];[[Brandon Baker, Producer], [Chet Holmes, Executive Producer], [Dan Clarke, Producer], [Jonathan Shore, Producer], [Michael Roesch, Producer], [Peter Scheerer, Producer], [Shawn Williamson, Producer], [Wolfgang Herold, Executive Producer]]
9839;Beyond Borders;['Drama', 'Romance', 'Adventure', 'Unknown'];2003;127;Beyond Borders is an epic tale of the turbulent romance between two star-crossed lovers set against the backdrop of the world's most dangerous hot spots. Academy Award winner Angelina Jolie stars as Sarah Jordan, an American living in London in 1984. She is married to Henry Bauford son of a wealthy British industrialist, when she encounters Nick Callahan a renegade doctor, whose impassioned plea for help to support his relief efforts in war-torn Africa moves her deeply. As a result, Sarah embarks upon a journey of discovery that leads to danger, heartbreak and romance in the far corners of the world.;[[Angelina Jolie, Sarah Jordan], [Clive Owen, Nick Callahan], [Iain Lee, Master of Ceremonies], [Jonathan Higgins, Philip], [Kate Trotter, Mrs. Bauford], [Linus Roache, Henry Bauford], [Noah Emmerich, Elliott Hauser], [Teri Polo, Charlotte Jordan], [Timothy West, Lawrence Bauford], [Yorick van Wageningen, Steiger]];Martin Campbell;[];[[Dan Halsted, Producer], [Dieter Meyer, Producer], [Geyer Kosinski, Executive Producer], [John D. Schofield, Producer], [Lloyd Phillips, Producer], [Philip A. Patterson, Producer], [Roland Pellegrino, Executive Producer]]
381902;The Monkey King 2;['Action', 'Adventure', 'Fantasy'];2016;120;Taking place 500 years after the Havoc in Heaven, the Tang Priest is appointed by Buddha to go to the West to fetch the sacred scriptures, only to accidentally free the Monkey King. With Lady White (Gong Li) aiming to break up the team assembled to defeat her, the Monkey King must fight in order to save his world!;[[Aaron Kwok, The Monkey King], [Fei Xiang, Cloud Hercynian King], [Giselle Chia, Bat demon], [Gong Li, Lady White], [Him Law, Sha Wujing], [Kelly Chen, Goddess of Mercy Guanyin], [Lu Wei, Basilisk], [Miya, Porcupine demon], [William Feng, Little Monk], [Xiao Shen Yang, Zhu Bajie]];Soi Cheang;[["Wu Cheng'en", Writer], [Elvis Man, Writer]];[]
13922;The Great Raid;['Action', 'Unknown', 'Unknown'];2005;132;As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war.;[[Benjamin Bratt, Lt. Colonel Mucci], [Cesar Montano, Guerilla Leader Juan Pajota], [Connie Nielsen, Margaret Utinsky], [James Franco, Captain Prince], [Joseph Fiennes, Major Gibson], [Logan Marshall-Green, Lt. Paul Colvin], [Mark Consuelos, Cpl. Guttierez], [Marton Csokas, Captain Redding], [Max Martini, 1st Sgt. Sid ""Top"" Wojo], [Robert Mammone, Captain Fisher]];John Dahl;[[Carlo Bernard, Screenplay], [Doug Miro, Screenplay]];[[Bob Weinstein, Executive Producer], [Harvey Weinstein, Executive Producer], [Jonathan Gordon, Executive Producer], [Lawrence Bender, Producer], [Marty Katz, Producer], [Michelle Raimo, Executive Producer]]
